auName,dayVaccinations,popID,DogsVaccinated
Population,1689,1122,1
Population,1689,1124,2
Population,1689,1125,2
Population,1689,1181,6
Population,1689,1182,7
Population,1689,1183,3
Population,1689,1185,2
Population,1689,1186,2
Population,1689,1187,3
Population,1689,1241,1
Population,1689,1242,13
Population,1689,1243,7
Population,1689,1244,10
Population,1689,1245,13
Population,1689,1246,9
Population,1689,1247,1
Population,1689,1249,7
Population,1689,1305,2
Population,1689,1306,12
Population,1689,1307,25
Population,1689,1308,17
Population,1689,1309,5
Population,1689,1310,2
Population,1689,1370,1
Population,1689,1371,12
Population,1689,1372,13
Population,1689,1373,10
Population,1689,1436,3
Population,1689,1437,3
Population,1689,1438,8
Population,1689,2319,4
Population,1689,2320,3
Population,1689,2322,5
Population,1689,2363,1
Population,1689,2365,2
Population,1689,2366,11
Population,1689,2408,3
Population,1689,2409,7
Population,1689,2449,5
Population,1689,2450,2
Population,1689,2487,13
Population,1689,2488,3
Population,1689,2519,1
Population,1689,2520,8
Population,1689,2521,2
Population,1689,2556,1
Population,1689,2591,12
Population,1689,2592,4
Population,1689,2625,3
Population,1689,2626,52
Population,1689,2627,13
Population,1689,2628,6
Population,1689,2655,13
Population,1689,2656,50
Population,1689,2657,20
Population,1689,2658,5
Population,1689,2681,6
Population,1689,2683,2
Population,1689,2684,8
Population,1689,2685,8
Population,1690,2442,4
Population,1690,2443,1
Population,1690,2444,4
Population,1690,2480,8
Population,1690,2481,4
Population,1690,2482,6
Population,1690,2483,6
Population,1690,2513,3
Population,1690,2514,5
Population,1690,2516,9
Population,1690,2517,20
Population,1690,2549,10
Population,1690,2552,26
Population,1690,2553,9
Population,1690,2586,8
Population,1690,2587,25
Population,1690,2588,29
Population,1690,2589,4
Population,1690,2622,5
Population,1691,185,1
Population,1691,186,3
Population,1691,189,9
Population,1691,190,6
Population,1691,191,2
Population,1691,228,23
Population,1691,229,6
Population,1691,230,18
Population,1691,231,4
Population,1691,232,11
Population,1691,233,7
Population,1691,234,1
Population,1691,275,10
Population,1691,276,10
Population,1691,277,8
Population,1691,278,33
Population,1691,279,4
Population,1691,322,2
Population,1691,323,6
Population,1691,324,16
Population,1691,325,12
Population,1691,326,9
Population,1691,370,9
Population,1691,371,35
Population,1691,372,7
Population,1691,373,8
Population,1691,374,4
Population,1691,418,6
Population,1693,557,5
Population,1693,558,1
Population,1693,603,12
Population,1693,604,9
Population,1693,605,9
Population,1693,606,11
Population,1693,654,2
Population,1693,655,6
Population,1693,656,7
Population,1693,657,13
Population,1693,658,14
Population,1693,659,3
Population,1693,706,5
Population,1693,707,9
Population,1693,708,11
Population,1693,709,3
Population,1693,710,26
Population,1693,711,13
Population,1693,712,9
Population,1693,761,1
Population,1693,762,5
Population,1693,763,11
Population,1693,764,1
Population,1693,765,5
Population,1693,766,3
Population,1693,767,1
Population,1693,768,4
Population,1693,817,2
Population,1693,818,2
Population,1693,819,2
Population,1693,820,4
Population,1693,822,5
Population,1693,879,2
Population,1694,816,4
Population,1694,825,4
Population,1694,826,4
Population,1694,875,2
Population,1694,876,2
Population,1694,877,4
Population,1694,878,2
Population,1694,880,8
Population,1694,881,5
Population,1694,882,6
Population,1694,883,5
Population,1694,884,7
Population,1694,885,11
Population,1694,886,2
Population,1694,887,2
Population,1694,934,2
Population,1694,935,4
Population,1694,936,5
Population,1694,937,20
Population,1694,938,7
Population,1694,939,6
Population,1694,940,5
Population,1694,941,10
Population,1694,942,8
Population,1694,943,6
Population,1694,944,7
Population,1694,946,6
Population,1694,994,1
Population,1694,995,6
Population,1694,996,19
Population,1694,997,17
Population,1694,998,7
Population,1694,999,27
Population,1694,1000,32
Population,1694,1001,8
Population,1694,1002,4
Population,1694,1003,5
Population,1694,1004,1
Population,1694,1005,2
Population,1694,1006,2
Population,1694,1007,1
Population,1694,1053,2
Population,1694,1054,3
Population,1694,1055,8
Population,1694,1056,22
Population,1694,1057,19
Population,1694,1058,9
Population,1694,1059,5
Population,1694,1060,1
Population,1694,1061,8
Population,1694,1111,3
Population,1694,1112,9
Population,1694,1113,4
Population,1694,1114,8
Population,1694,1115,3
Population,1694,1116,13
Population,1694,1117,16
Population,1694,1118,5
Population,1694,1119,3
Population,1694,1175,6
Population,1695,1174,4
Population,1695,1176,11
Population,1695,1177,10
Population,1695,1178,8
Population,1695,1179,3
Population,1695,1180,6
Population,1695,1237,12
Population,1695,1238,8
Population,1695,1239,10
Population,1695,1240,9
Population,1695,1300,2
Population,1695,1301,3
Population,1695,1302,16
Population,1695,1303,16
Population,1695,1304,14
Population,1695,1366,8
Population,1695,1367,2
Population,1695,1368,6
Population,1695,1369,2
Population,1695,1431,9
Population,1695,1432,5
Population,1695,1433,11
Population,1695,1434,8
Population,1695,1435,9
Population,1695,1495,21
Population,1695,1496,59
Population,1695,1497,9
Population,1695,1498,1
Population,1695,1557,10
Population,1695,1558,20
Population,1695,1559,21
Population,1695,1560,9
Population,1695,1621,4
Population,1696,1250,6
Population,1696,1311,3
Population,1696,1312,7
Population,1696,1313,9
Population,1696,1314,9
Population,1696,1374,9
Population,1696,1375,2
Population,1696,1376,2
Population,1696,1377,3
Population,1696,1378,3
Population,1696,1379,1
Population,1696,1439,1
Population,1696,1440,5
Population,1696,1441,14
Population,1696,1442,8
Population,1696,1443,6
Population,1696,1444,4
Population,1696,1506,5
Population,1696,1507,2
Population,1696,1508,2
Population,1700,1632,6
Population,1700,1633,10
Population,1700,1634,5
Population,1700,1693,3
Population,1700,1694,8
Population,1700,1695,2
Population,1700,1744,5
Population,1700,1746,3
Population,1700,1748,4
Population,1700,1749,5
Population,1700,1752,3
Population,1700,1754,10
Population,1700,1755,5
Population,1700,1803,26
Population,1700,1804,21
Population,1700,1805,23
Population,1700,1806,18
Population,1700,1807,11
Population,1700,1808,8
Population,1700,1810,11
Population,1700,1811,1
Population,1700,1812,10
Population,1700,1813,13
Population,1700,1814,4
Population,1700,1862,6
Population,1700,1863,14
Population,1700,1864,9
Population,1700,1865,9
Population,1700,1866,2
Population,1700,1867,4
Population,1700,1868,13
Population,1700,1870,8
Population,1700,1871,10
Population,1700,1872,13
Population,1700,1925,12
Population,1700,1926,10
Population,1700,1927,28
Population,1700,1928,18
Population,1700,1929,6
Population,1700,1930,5
Population,1700,1984,12
Population,1700,1985,9
Population,1700,1986,11
Population,1700,1987,2
Population,1700,2041,9
Population,1700,2042,4
Population,1700,2043,2
Population,1700,2098,10
Population,1700,2099,2
Population,1701,1920,1
Population,1701,1921,1
Population,1701,1922,3
Population,1701,1923,6
Population,1701,1924,4
Population,1701,1976,7
Population,1701,1977,9
Population,1701,1978,19
Population,1701,1979,31
Population,1701,1980,15
Population,1701,1981,26
Population,1701,1982,7
Population,1701,1983,8
Population,1701,2031,1
Population,1701,2032,11
Population,1701,2033,24
Population,1701,2034,7
Population,1701,2035,3
Population,1701,2036,5
Population,1701,2037,10
Population,1701,2038,3
Population,1701,2039,2
Population,1701,2087,9
Population,1701,2088,14
Population,1701,2089,21
Population,1701,2090,6
Population,1701,2096,1
Population,1701,2097,3
Population,1701,2141,4
Population,1701,2142,2
Population,1701,2143,6
Population,1701,2144,4
Population,1701,2146,8
Population,1701,2148,3
Population,1701,2151,3
Population,1701,2196,6
Population,1701,2197,2
Population,1701,2198,2
Population,1701,2199,5
Population,1701,2204,6
Population,1701,2247,1
Population,1701,2248,1
Population,1701,2249,1
Population,1701,2250,3
Population,1701,2298,5
Population,1701,2299,6
Population,1701,2345,3
Population,1702,1739,98
Population,1702,1740,30
Population,1702,1799,42
Population,1702,1800,63
Population,1702,1858,38
Population,1702,1859,25
Population,1702,1914,2
Population,1702,1915,21
Population,1702,1916,8
Population,1702,1972,9
Population,1702,1973,5
Population,1702,2029,54
Population,1702,2030,58
Population,1702,2085,21
Population,1702,2086,4
Population,1702,2139,1
Population,1702,2140,22
Population,1702,2193,3
Population,1703,2192,7
Population,1703,2243,17
Population,1703,2244,8
Population,1703,2245,18
Population,1703,2294,9
Population,1703,2295,10
Population,1703,2296,1
Population,1703,2342,1
Population,1703,2343,1
Population,1703,2386,4
Population,1703,2387,11
Population,1703,2429,7
Population,1703,2466,1
Population,1703,2499,4
Population,1703,2533,7
Population,1703,2752,1
Population,1703,2757,2
Population,1703,2762,1
Population,1704,1235,7
Population,1704,1298,13
Population,1704,1299,2
Population,1704,1361,1
Population,1704,1362,13
Population,1704,1363,7
Population,1704,1364,1
Population,1704,1426,9
Population,1704,1427,15
Population,1704,1428,6
Population,1704,1430,2
Population,1704,1489,2
Population,1704,1490,12
Population,1704,1491,28
Population,1704,1494,4
Population,1704,1552,5
Population,1704,1553,11
Population,1704,1554,27
Population,1704,1615,14
Population,1704,1616,23
Population,1704,1676,3
Population,1704,1677,5
Population,1707,375,2
Population,1707,419,1
Population,1707,420,4
Population,1707,421,9
Population,1707,422,7
Population,1707,460,3
Population,1707,461,4
Population,1707,462,9
Population,1707,463,9
Population,1707,464,10
Population,1707,465,2
Population,1707,505,2
Population,1707,507,13
Population,1707,508,6
Population,1707,509,17
Population,1707,510,4
Population,1707,511,3
Population,1707,551,6
Population,1707,552,2
Population,1707,553,12
Population,1707,554,35
Population,1707,555,17
Population,1707,556,6
Population,1707,598,2
Population,1707,599,3
Population,1707,600,3
Population,1707,601,6
Population,1707,602,6
Population,1707,651,2
Population,1707,652,4
Population,1707,653,2
Population,1707,1536,3
Population,1707,1539,1
Population,1707,1599,5
Population,1707,1601,2
Population,1707,1602,1
Population,1707,1663,4
Population,1707,1715,1
Population,1707,1719,4
Population,1707,1720,2
Population,1707,1722,7
Population,1707,1723,2
Population,1707,1724,2
Population,1707,1775,1
Population,1707,1777,1
Population,1707,1779,5
Population,1707,1780,1
Population,1707,1781,1
Population,1707,1782,6
Population,1707,1783,2
Population,1707,1784,4
Population,1707,1832,2
Population,1707,1833,4
Population,1707,1834,1
Population,1707,1836,2
Population,1707,1840,1
Population,1707,1841,3
Population,1707,1842,3
Population,1707,1887,7
Population,1707,1890,2
Population,1707,1894,5
Population,1707,1895,2
Population,1707,1896,3
Population,1707,1897,3
Population,1707,1898,6
Population,1707,1900,2
Population,1707,1945,3
Population,1707,1947,6
Population,1707,1948,1
Population,1707,1951,1
Population,1707,1953,1
Population,1707,1957,2
Population,1707,1958,2
Population,1707,2001,1
Population,1707,2002,8
Population,1707,2004,2
Population,1707,2006,9
Population,1707,2007,5
Population,1707,2008,5
Population,1707,2011,1
Population,1707,2012,1
Population,1707,2014,2
Population,1707,2015,2
Population,1707,2057,2
Population,1707,2058,2
Population,1707,2059,4
Population,1707,2060,6
Population,1707,2061,2
Population,1707,2062,8
Population,1707,2063,3
Population,1707,2065,6
Population,1707,2066,4
Population,1707,2068,2
Population,1707,2070,1
Population,1707,2071,6
Population,1707,2113,1
Population,1707,2116,1
Population,1707,2117,3
Population,1707,2118,3
Population,1707,2119,3
Population,1707,2120,3
Population,1707,2123,1
Population,1707,2125,3
Population,1707,2126,4
Population,1707,2167,1
Population,1707,2168,5
Population,1707,2169,1
Population,1707,2170,2
Population,1707,2171,3
Population,1707,2172,3
Population,1707,2174,7
Population,1707,2175,1
Population,1707,2176,2
Population,1707,2177,1
Population,1707,2220,4
Population,1707,2221,1
Population,1707,2222,5
Population,1707,2226,1
Population,1707,2227,2
Population,1707,2228,1
Population,1707,2229,1
Population,1707,2230,1
Population,1707,2231,1
Population,1707,2273,3
Population,1707,2275,2
Population,1707,2276,2
Population,1707,2277,1
Population,1707,2279,2
Population,1707,2280,1
Population,1707,2282,2
Population,1707,2321,1
Population,1707,2323,2
Population,1707,2324,1
Population,1707,2325,6
Population,1707,2329,1
Population,1708,1787,1
Population,1708,1846,1
Population,1708,1847,5
Population,1708,1904,5
Population,1708,1905,5
Population,1708,1961,4
Population,1708,1962,8
Population,1708,1963,6
Population,1708,2017,2
Population,1708,2018,3
Population,1708,2019,11
Population,1708,2020,1
Population,1708,2023,4
Population,1708,2072,2
Population,1708,2073,1
Population,1708,2075,9
Population,1708,2077,12
Population,1708,2078,17
Population,1708,2079,2
Population,1708,2080,3
Population,1708,2081,1
Population,1708,2127,3
Population,1708,2128,1
Population,1708,2129,3
Population,1708,2130,8
Population,1708,2132,30
Population,1708,2134,2
Population,1708,2135,16
Population,1708,2136,3
Population,1708,2180,3
Population,1708,2181,5
Population,1708,2183,4
Population,1708,2184,11
Population,1708,2185,15
Population,1708,2187,1
Population,1708,2232,12
Population,1708,2235,1
Population,1708,2236,7
Population,1708,2237,7
Population,1708,2238,2
Population,1708,2239,3
Population,1708,2283,1
Population,1708,2284,1
Population,1708,2285,1
Population,1708,2286,6
Population,1708,2287,7
Population,1708,2288,1
Population,1708,2289,1
Population,1708,2292,2
Population,1708,2330,3
Population,1708,2333,9
Population,1708,2334,3
Population,1708,2335,4
Population,1708,2376,11
Population,1708,2377,5
Population,1708,2378,1
Population,1708,2379,3
Population,1708,2380,3
Population,1708,2381,2
Population,1708,2382,2
Population,1708,2416,9
Population,1708,2417,8
Population,1708,2418,4
Population,1708,2425,2
Population,1708,2426,2
Population,1708,2458,1
Population,1708,2462,1
Population,1708,2463,3
Population,1708,2464,1
Population,1708,2497,3
Population,1708,2498,3
Population,1708,2529,1
Population,1708,2531,3
Population,1708,2566,2
Population,1709,1734,1
Population,1709,1736,5
Population,1709,1737,12
Population,1709,1792,2
Population,1709,1793,2
Population,1709,1794,8
Population,1709,1795,7
Population,1709,1797,6
Population,1709,1798,5
Population,1709,1849,3
Population,1709,1850,7
Population,1709,1851,4
Population,1709,1852,13
Population,1709,1853,10
Population,1709,1854,9
Population,1709,1855,2
Population,1709,1856,2
Population,1709,1857,2
Population,1709,1907,15
Population,1709,1908,30
Population,1709,1909,7
Population,1709,1910,6
Population,1709,1911,43
Population,1709,1912,14
Population,1709,1913,3
Population,1709,1965,4
Population,1709,1966,17
Population,1709,1967,20
Population,1709,1969,75
Population,1709,1970,13
Population,1709,1971,6
